Steppingstone sampler:
        No Stones:                  100
        Start It:                   10010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-2.198887	-2.198887
1	0.950747	750	-2.171807	-4.370695
2	0.926679	750	-2.134520	-6.505215
3	0.902980	750	-2.108696	-8.613910
4	0.879648	750	-2.070472	-10.684382
5	0.856682	750	-2.037574	-12.721957
6	0.834079	750	-2.003653	-14.725609
7	0.811838	750	-1.983360	-16.708969
8	0.789957	750	-1.944715	-18.653684
9	0.768433	750	-1.913084	-20.566769
10	0.747266	750	-1.889322	-22.456090
11	0.726452	750	-1.862576	-24.318666
12	0.705989	750	-1.826739	-26.145406
13	0.685877	750	-1.791569	-27.936974
14	0.666112	750	-1.759902	-29.696876
15	0.646693	750	-1.738044	-31.434920
16	0.627618	750	-1.709957	-33.144877
17	0.608884	750	-1.674411	-34.819289
18	0.590490	750	-1.648384	-36.467672
19	0.572433	750	-1.619802	-38.087474
20	0.554712	750	-1.591822	-39.679295
21	0.537324	750	-1.557267	-41.236562
22	0.520268	750	-1.524062	-42.760624
23	0.503540	750	-1.502533	-44.263157
24	0.487139	750	-1.472553	-45.735710
25	0.471063	750	-1.441145	-47.176855
26	0.455310	750	-1.405661	-48.582516
27	0.439877	750	-1.385323	-49.967839
28	0.424762	750	-1.355858	-51.323698
29	0.409963	750	-1.329804	-52.653501
30	0.395478	750	-1.299129	-53.952630
31	0.381305	750	-1.268780	-55.221409
32	0.367440	750	-1.243915	-56.465325
33	0.353883	750	-1.214764	-57.680088
34	0.340630	750	-1.192067	-58.872155
35	0.327680	750	-1.164739	-60.036894
36	0.315030	750	-1.140774	-61.177669
37	0.302677	750	-1.117359	-62.295028
38	0.290619	750	-1.093998	-63.389026
39	0.278855	750	-1.066069	-64.455095
40	0.267381	750	-1.035271	-65.490366
41	0.256195	750	-1.019554	-66.509920
42	0.245294	750	-0.988526	-67.498446
43	0.234677	750	-0.966873	-68.465320
44	0.224340	750	-0.946833	-69.412153
45	0.214281	750	-0.932177	-70.344330
46	0.204498	750	-0.896959	-71.241289
47	0.194988	750	-0.872010	-72.113298
48	0.185749	750	-0.848520	-72.961818
49	0.176777	750	-0.826304	-73.788122
50	0.168070	750	-0.807324	-74.595446
51	0.159626	750	-0.785745	-75.381192
52	0.151441	750	-0.751583	-76.132775
53	0.143514	750	-0.739447	-76.872222
54	0.135841	750	-0.719460	-77.591682
55	0.128420	750	-0.704516	-78.296198
56	0.121247	750	-0.672835	-78.969033
57	0.114320	750	-0.667507	-79.636540
58	0.107637	750	-0.630806	-80.267345
59	0.101193	750	-0.610403	-80.877749
60	0.094986	750	-0.601080	-81.478829
61	0.089014	750	-0.583916	-82.062745
62	0.083273	750	-0.560690	-82.623435
63	0.077760	750	-0.535375	-83.158810
64	0.072472	750	-0.521595	-83.680406
65	0.067406	750	-0.503413	-84.183818
66	0.062558	750	-0.484605	-84.668423
67	0.057926	750	-0.457838	-85.126261
68	0.053506	750	-0.446407	-85.572668
69	0.049295	750	-0.421049	-85.993716
70	0.045289	750	-0.402559	-86.396276
71	0.041485	750	-0.384021	-86.780297
72	0.037880	750	-0.370427	-87.150724
73	0.034469	750	-0.347376	-87.498100
74	0.031250	750	-0.327705	-87.825805
75	0.028218	750	-0.313798	-88.139603
76	0.025370	750	-0.298310	-88.437913
77	0.022702	750	-0.279542	-88.717455
78	0.020209	750	-0.260251	-88.977706
79	0.017889	750	-0.238648	-89.216353
80	0.015736	750	-0.224037	-89.440390
81	0.013746	750	-0.211565	-89.651955
82	0.011916	750	-0.191688	-89.843643
83	0.010240	750	-0.173866	-90.017508
84	0.008714	750	-0.158876	-90.176384
85	0.007334	750	-0.145429	-90.321813
86	0.006093	750	-0.130843	-90.452656
87	0.004988	750	-0.116255	-90.568911
88	0.004013	750	-0.102214	-90.671126
89	0.003162	750	-0.088329	-90.759455
90	0.002430	750	-0.078571	-90.838025
91	0.001810	750	-0.064783	-90.902809
92	0.001296	750	-0.053530	-90.956338
93	0.000882	750	-0.046970	-91.003308
94	0.000559	750	-0.034406	-91.037715
95	0.000320	750	-0.026309	-91.064024
96	0.000156	750	-0.017195	-91.081219
97	0.000057	750	-0.011139	-91.092358
98	0.000010	750	-0.004978	-91.097336
99	0.000000	750	-0.001047	-91.098383
Log marginal likelihood:	-91.098383
