Steppingstone sampler:
        No Stones:                  100
        Start It:                   1000000001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-2.027554	-2.027554
1	0.950747	750	-2.047728	-4.075282
2	0.926679	750	-1.966374	-6.041656
3	0.902980	750	-2.019517	-8.061173
4	0.879648	750	-1.994275	-10.055448
5	0.856682	750	-1.899222	-11.954670
6	0.834079	750	-1.938387	-13.893057
7	0.811838	750	-1.883872	-15.776929
8	0.789957	750	-1.844426	-17.621355
9	0.768433	750	-1.822561	-19.443915
10	0.747266	750	-1.795834	-21.239750
11	0.726452	750	-1.811510	-23.051260
12	0.705989	750	-1.814594	-24.865854
13	0.685877	750	-1.816296	-26.682150
14	0.666112	750	-1.699533	-28.381683
15	0.646693	750	-1.655962	-30.037646
16	0.627618	750	-1.641050	-31.678696
17	0.608884	750	-1.647332	-33.326027
18	0.590490	750	-1.632516	-34.958544
19	0.572433	750	-1.538665	-36.497209
20	0.554712	750	-1.497137	-37.994346
21	0.537324	750	-1.475151	-39.469497
22	0.520268	750	-1.482511	-40.952008
23	0.503540	750	-1.418513	-42.370521
24	0.487139	750	-1.490953	-43.861474
25	0.471063	750	-1.432413	-45.293887
26	0.455310	750	-1.359121	-46.653009
27	0.439877	750	-1.331494	-47.984502
28	0.424762	750	-1.349759	-49.334262
29	0.409963	750	-1.333998	-50.668260
30	0.395478	750	-1.251086	-51.919346
31	0.381305	750	-1.236444	-53.155790
32	0.367440	750	-1.216720	-54.372509
33	0.353883	750	-1.289823	-55.662332
34	0.340630	750	-1.279682	-56.942014
35	0.327680	750	-1.201492	-58.143506
36	0.315030	750	-1.152626	-59.296132
37	0.302677	750	-1.103367	-60.399499
38	0.290619	750	-1.140955	-61.540454
39	0.278855	750	-1.052965	-62.593419
40	0.267381	750	-1.160375	-63.753794
41	0.256195	750	-1.192280	-64.946074
42	0.245294	750	-1.150040	-66.096114
43	0.234677	750	-1.045004	-67.141118
44	0.224340	750	-1.003890	-68.145008
45	0.214281	750	-0.965581	-69.110589
46	0.204498	750	-0.962741	-70.073329
47	0.194988	750	-0.959810	-71.033140
48	0.185749	750	-0.991243	-72.024383
49	0.176777	750	-1.020347	-73.044730
50	0.168070	750	-0.872717	-73.917448
51	0.159626	750	-0.780995	-74.698443
52	0.151441	750	-0.812854	-75.511297
53	0.143514	750	-0.800405	-76.311702
54	0.135841	750	-0.751206	-77.062908
55	0.128420	750	-0.709066	-77.771974
56	0.121247	750	-0.676095	-78.448069
57	0.114320	750	-0.678122	-79.126191
58	0.107637	750	-0.625065	-79.751256
59	0.101193	750	-0.580223	-80.331478
60	0.094986	750	-0.566224	-80.897703
61	0.089014	750	-0.639667	-81.537370
62	0.083273	750	-0.573527	-82.110897
63	0.077760	750	-0.576858	-82.687754
64	0.072472	750	-0.614955	-83.302709
65	0.067406	750	-0.561426	-83.864136
66	0.062558	750	-0.460869	-84.325005
67	0.057926	750	-0.525677	-84.850682
68	0.053506	750	-0.481427	-85.332109
69	0.049295	750	-0.464925	-85.797034
70	0.045289	750	-0.428134	-86.225168
71	0.041485	750	-0.483071	-86.708239
72	0.037880	750	-0.473450	-87.181689
73	0.034469	750	-0.515817	-87.697505
74	0.031250	750	-0.494576	-88.192082
75	0.028218	750	-0.316291	-88.508373
76	0.025370	750	-0.343464	-88.851837
77	0.022702	750	-0.409787	-89.261624
78	0.020209	750	-0.405470	-89.667094
79	0.017889	750	-0.283988	-89.951082
80	0.015736	750	-0.240774	-90.191856
81	0.013746	750	-0.261438	-90.453294
82	0.011916	750	-0.201473	-90.654767
83	0.010240	750	-0.168303	-90.823071
84	0.008714	750	-0.237958	-91.061029
85	0.007334	750	-0.197621	-91.258650
86	0.006093	750	-0.191816	-91.450466
87	0.004988	750	-0.156884	-91.607350
88	0.004013	750	-0.157793	-91.765143
89	0.003162	750	-0.100967	-91.866110
90	0.002430	750	-0.082916	-91.949026
91	0.001810	750	-0.072358	-92.021384
92	0.001296	750	-0.062896	-92.084280
93	0.000882	750	-0.059069	-92.143349
94	0.000559	750	-0.301796	-92.445145
95	0.000320	750	-0.034408	-92.479554
96	0.000156	750	-0.024742	-92.504296
97	0.000057	750	-0.032311	-92.536607
98	0.000010	750	-0.004935	-92.541542
99	0.000000	750	-0.001396	-92.542938
Log marginal likelihood:	-92.542938
